Maibenben x558,76000,https://www.avito.ru/sankt-peterburg/noutbuki/maibenben_x558_4161455193,-,-,no,-
Тонкий мощный ноутбук для дома,10000,https://www.avito.ru/sankt-peterburg/noutbuki/tonkiy_moschnyy_noutbuk_dlya_doma_4161354092,-,-,no,-
Ноутбук Acer Аspire v3 571g Обмен,0,https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_v3_571g_obmen_3876660118,-,-,no,-
"Мощный Ноутбук Intel core i7, 4/8 ядра 8Gb озу",17000,https://www.avito.ru/sankt-peterburg/noutbuki/moschnyy_noutbuk_intel_core_i7_48_yadra_8gb_ozu_3351255607,-,-,no,-
Складное ведро,650,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/skladnoe_vedro_3877526730,-,-,no,-
Палатка MSR Hubba одноместная,20000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_msr_hubba_odnomestnaya_4345966304,-,-,no,-
"Сумка изотермическая, термосумка, сумка-термос",500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sumka_izotermicheskaya_termosumka_sumka-termos_2437395259,-,-,no,-
Солнечная панель Allpowers 200Вт,19000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/solnechnaya_panel_allpowers_200vt_4529661851,-,-,no,-
Фонарь туристический,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/fonar_turisticheskiy_3713414601,-,-,no,-
Туристический ручной фонарь Convoy S21A Nichia 219,1397,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/turisticheskiy_ruchnoy_fonar_convoy_s21a_nichia_219_3868287001,-,-,no,-
Палатка 2х слойная 4 местная,5490,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_2h_sloynaya_4_mestnaya_2870971669,-,-,no,-
Сумка чехол,100,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sumka_chehol_4642141333,-,-,no,-
Зажим petzl pantin правый и левый,7900,https://www.avito.ru/sankt-peterburg_peterhof/sport_i_otdyh/zazhim_petzl_pantin_pravyy_i_levyy_4193933912?slocation=653240,-,-,no,-
Поводья для уздечки разные,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/povodya_dlya_uzdechki_raznye_2773082710,-,-,no,-
Новая водонепроницаемая сумка,6000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/novaya_vodonepronitsaemaya_sumka_4020899808,-,-,no,-
Термос СССР,250,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos_sssr_4096231329,-,-,no,-
Набор посуды Quechua MH500,2600,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nabor_posudy_quechua_mh500_4161469164,-,· сегодня в 11:36,Паша Первый,-
Заменитель льда /аккумулятор холода для термосумок,150,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/zamenitel_lda_akkumulyator_holoda_dlya_termosumok_1133515187,-,-,no,-
Компас,390,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kompas_4047285458,-,-,no,-
Самонадувающийся коврик,4490,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/samonaduvayuschiysya_kovrik_3159575324,-,-,no,-
Тактический фонарик LED lenser T7,3500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/takticheskiy_fonarik_led_lenser_t7_4163170323,-,-,no,-
Котелок походный СССР,949,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kotelok_pohodnyy_sssr_4204259495,-,-,no,-
Универсальный рюкзак. Новый,750,https://www.avito.ru/sankt-peterburg_kolpino/sport_i_otdyh/universalnyy_ryukzak._novyy_3502355294?slocation=653240,-,-,no,-
Фонарик,200,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/fonarik_4077715003,-,-,no,-
Шатёр,30000,https://www.avito.ru/sankt-peterburg_lomonosov/sport_i_otdyh/shater_1928778523,-,-,no,-
"Яркий Мощный налобный фонарь, Акумуляторный, Новый",549,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/yarkiy_moschnyy_nalobnyy_fonar_akumulyatornyy_novyy_3689733385,-,-,no,-
Надувной матрас сверхпрочный 180/200/24см,9900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/naduvnoy_matras_sverhprochnyy_18020024sm_3669926479,-,-,no,-
Зонтик пляжный от солнца,800,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/zontik_plyazhnyy_ot_solntsa_4174010016,-,-,no,-
Палатка новая,2700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_novaya_2496258834,-,-,no,-
Sofirn SC33,2900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sofirn_sc33_4085800322,-,-,no,-
Баллон газовый Kovea 450г,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ballon_gazovyy_kovea_450g_3856658196,-,-,no,-
Страховочная система petzl avao,15000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/strahovochnaya_sistema_petzl_avao_4008053131,-,-,no,-
Каски альпинистские арт8лк5,1390,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kaski_alpinistskie_art8lk5_3564927785,-,-,no,-
Decathlon компресс-мешок спальный мешок новые,880,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/decathlon_kompress-meshok_spalnyy_meshok_novye_3713058296,-,-,no,-
Гермомешок лайт тафета 15л и 30л черный,400,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/germomeshok_layt_tafeta_15l_i_30l_chernyy_4206207810,-,-,no,-
Нож многофункциональный ruike L42 черный новый,3800,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nozh_mnogofunktsionalnyy_ruike_l42_chernyy_novyy_4242464640,-,-,no,-
Мешки. Надувные мешки. Пневмо мешки. Лежаки,400,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/meshki._naduvnye_meshki._pnevmo_meshki._lezhaki_3985273668,-,-,no,-
Спальник детский Dесаthlon Quеchuа,1500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/spalnik_detskiy_desathlon_quechua_4642032949,-,-,no,-
Палатка туристическая,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_turisticheskaya_4156304902,-,-,no,-
Байдарка Хатанга 1 travel,35000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/baydarka_hatanga_1_travel_4156708466,-,-,no,-
Палки для скандинавской ходьбы,1500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palki_dlya_skandinavskoy_hodby_2643505891,-,-,no,-
Самонадувающийся коврик Tramp TRI-009. 198 х 65 х,4990,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/samonaduvayuschiysya_kovrik_tramp_tri-009._198_h_65_h_4237743958,-,-,no,-
Трекинговые палки 1 пара,1100,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/trekingovye_palki_1_para_2661745231,-,-,no,-
Палатка новая,3000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_novaya_3815023278,-,-,no,-
Скальные туфли 44,2200,https://www.avito.ru/sankt-peterburg_pushkin/sport_i_otdyh/skalnye_tufli_44_4174134000?slocation=653240,-,-,no,-
Термо кружка stanley новая термокружка,1900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termo_kruzhka_stanley_novaya_termokruzhka_4074866093,-,-,no,-
Палатка Tramp Brest 6 (V2),18000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_tramp_brest_6_v2_4145371267,-,-,no,-
Фонарь,550,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/fonar_2707728229,-,-,no,-
"Cамонадувающийся ковер Tramp Comfort XL 9 см, TRI",6700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/camonaduvayuschiysya_kover_tramp_comfort_xl_9_sm_tri_4339149322,-,-,no,-
Термос taller,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos_taller_3828740769,-,-,no,-
"Зонт пляжный от 1,4м до 2,4 м в ассортимете",1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/zont_plyazhnyy_ot_14m_do_24_m_v_assortimete_1165256613,-,-,no,-
"Термос-кружка из нержавеющей стали Арктика 0,5 л",750,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos-kruzhka_iz_nerzhaveyuschey_stali_arktika_05_l_3950766378,-,-,no,-
Герметичная бутылка-термос,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/germetichnaya_butylka-termos_4111457470,-,-,no,-
Нож складной,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nozh_skladnoy_4207992527,-,-,no,-
Набор для гриля IKEA Grilltider,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nabor_dlya_grilya_ikea_grilltider_3519357881,-,-,no,-
Мужской подарочный набор в упаковке,700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/muzhskoy_podarochnyy_nabor_v_upakovke_4086571031,-,-,no,-
"Ботинки Millet X-Rush gtx 8,5 us Треккинговые",5400,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/botinki_millet_x-rush_gtx_85_us_trekkingovye_3650727485,-,-,no,-
Термокружка из нерж. стали с вставкой,600,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termokruzhka_iz_nerzh._stali_s_vstavkoy_2730786900,-,-,no,-
Лодка надувная пхв 2-х местная S-265-HD,18000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/lodka_naduvnaya_phv_2-h_mestnaya_s-265-hd_4229157778,-,-,no,-
"Фляга походная квадратная 1,9л Экспедиция",1300,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/flyaga_pohodnaya_kvadratnaya_19l_ekspeditsiya_3292225923,-,-,no,-
Термос,635,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos_3907300945,-,-,no,-
Корзина для пикника,800,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/korzina_dlya_piknika_4642386340,-,-,no,-
Фонарик светодиодный BL-T01,315,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/fonarik_svetodiodnyy_bl-t01_3655318119,-,-,no,-
Мангал/мангальна зона/мангал с крышей,80000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/mangalmangalna_zonamangal_s_kryshey_2576949850,-,-,no,-
Палатка Outdoor Project Polaris 4,12500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_outdoor_project_polaris_4_2338573487,-,-,no,-
Страховочная система альпинистское снаряжение,5000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/strahovochnaya_sistema_alpinistskoe_snaryazhenie_4159821664,-,-,no,-
Финская сумка-холодильник,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/finskaya_sumka-holodilnik_2961279651,-,-,no,-
Набор туристических котелков,1500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nabor_turisticheskih_kotelkov_3880003858,-,-,no,-
Туристический рюкзак 75 литров,6500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/turisticheskiy_ryukzak_75_litrov_4134915232,-,-,no,-
Сумка холодильник 35 литров,100,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sumka_holodilnik_35_litrov_4175143148,-,-,no,-
"Новая решётка для барбекю, шашлыка",350,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/novaya_reshetka_dlya_barbekyu_shashlyka_2151533339,-,-,no,-
Рюкзак Salomon Trailblazer 30L,7990,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ryukzak_salomon_trailblazer_30l_4008289416,-,-,no,-
"Карманный, складной бинокль в чехле",550,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/karmannyy_skladnoy_binokl_v_chehle_2056597839,-,-,no,-
Термос-стакан 375 мл,350,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos-stakan_375_ml_3922765772,-,-,no,-
Рюкзак рейдовый,2500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ryukzak_reydovyy_3573040884,-,-,no,-
Палки для скандинавской ходьбы CDM,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palki_dlya_skandinavskoy_hodby_cdm_3271962577,-,-,no,-
Подарочный набор для шашлыка,3500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/podarochnyy_nabor_dlya_shashlyka_4229486773,-,-,no,-
Очки Bliz Motion Black,2990,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ochki_bliz_motion_black_2927525599,-,-,no,-
Пиконь,45000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/pikon_4165773533,-,-,no,-
Газовая горелка Energy,500,https://www.avito.ru/sankt-peterburg_sestroretsk/sport_i_otdyh/gazovaya_gorelka_energy_4170370626?slocation=653240,-,-,no,-
Насос портативный Flextail Max pump 2 Plus,2950,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nasos_portativnyy_flextail_max_pump_2_plus_4204225753,-,-,no,-
Термокружка 300и 200 млм,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termokruzhka_300i_200_mlm_4071384433,-,-,no,-
"Нож складной, кнопка, фиксатор",700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nozh_skladnoy_knopka_fiksator_4024140998,-,-,no,-
Самонадувающийся коврик 9 см,4000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/samonaduvayuschiysya_kovrik_9_sm_4206657501,-,-,no,-
Термос туристический походный,700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos_turisticheskiy_pohodnyy_4084273697,-,-,no,-
Dagger ronin 2.0,6000,https://www.avito.ru/sankt-peterburg_pushkin/sport_i_otdyh/dagger_ronin_2.0_4160832080?slocation=653240,-,-,no,-
Герметичная сумка Musto 57л,8200,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/germetichnaya_sumka_musto_57l_3342745070,-,-,no,-
Защита от солнца -зонт,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/zaschita_ot_solntsa_-zont_2439267226,-,-,no,-
Пуховый спальник,10000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/puhovyy_spalnik_4109912031,-,-,no,-
Палатка quechua,15000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_quechua_4096897417,-,-,no,-
Гостевой мешок для сна Finlayson,3000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/gostevoy_meshok_dlya_sna_finlayson_3549850621,-,-,no,-
"Палатка-шатёр для кемпинга, отдыха и Мероприятий",55000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka-shater_dlya_kempinga_otdyha_i_meropriyatiy_1949564693,-,-,no,-
Надувная лодка надувная кровать надувной матрас,39000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/naduvnaya_lodka_naduvnaya_krovat_naduvnoy_matras_2790402895,-,-,no,-
Спальный мешок,1500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/spalnyy_meshok_4155866535,-,-,no,-
Надувной матрас,4000,https://www.avito.ru/sankt-peterburg_kolpino/sport_i_otdyh/naduvnoy_matras_4089284974?slocation=653240,-,-,no,-
Мешок для мокрого белья Decathlon,1050,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/meshok_dlya_mokrogo_belya_decathlon_3806454461,-,-,no,-
Макси палатка,3500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/maksi_palatka_2114076980,-,-,no,-
Насос для матраса intex,1100,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nasos_dlya_matrasa_intex_4325538431,-,-,no,-
Стул складной туристический новый,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/stul_skladnoy_turisticheskiy_novyy_4095170897,-,-,no,-
Нож складной немецкий Золинген,2700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nozh_skladnoy_nemetskiy_zolingen_3784987965,-,-,no,-
Туристические рюкзаки 70л Naturehike,6900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/turisticheskie_ryukzaki_70l_naturehike_3997798503,-,-,no,-
Спальный мешок Naturehike U250,2300,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/spalnyy_meshok_naturehike_u250_3216155458,-,-,no,-
Палатка 3 местная с тамбуром,2900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_3_mestnaya_s_tamburom_4008142996,-,-,no,-
Рюкзак Orca,11700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ryukzak_orca_4089313521,-,-,no,-
На охоту и рыбалку Midland G7,800,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/na_ohotu_i_rybalku_midland_g7_4094618861,-,-,no,-
Шатер палатка навес,8005,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/shater_palatka_naves_4050368497,-,-,no,-
Палки для скандинавской ходьбы,2000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palki_dlya_skandinavskoy_hodby_4007686446,-,-,no,-
Надувной матрас сверхпрочный 160/200/24см,9600,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/naduvnoy_matras_sverhprochnyy_16020024sm_3670135550,-,-,no,-
"Подарочный мужской набор ""универсальный 3""",3200,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/podarochnyy_muzhskoy_nabor_universalnyy_3_3499130451,-,-,no,-
Налобный фонарь,690,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nalobnyy_fonar_4104710009,-,-,no,-
"Мартини,Ахти и шведы",2850,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/martiniahti_i_shvedy_4019675194,-,-,no,-
Спальник Salewa Micro 600,4300,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/spalnik_salewa_micro_600_4161062215,-,-,no,-
Спальный мешок,1500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/spalnyy_meshok_2204290684,-,-,no,-
Палатка туристическая,900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_turisticheskaya_4425979016,-,-,no,-
Сумка дорожная,2000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sumka_dorozhnaya_2954864425,-,-,no,-
Пробка для фляжки,400,https://www.avito.ru/sankt-peterburg_krasnoye_selo/sport_i_otdyh/probka_dlya_flyazhki_4021515567?slocation=653240,-,-,no,-
Мангал новый Forester и другое для шашлыков,1100,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/mangal_novyy_forester_i_drugoe_dlya_shashlykov_3114321184,-,-,no,-
Шатер Складной Оптом от 5 шт,8500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/shater_skladnoy_optom_ot_5_sht_4082985469,-,-,no,-
Ножик складной новый,5000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nozhik_skladnoy_novyy_4156565535,-,-,no,-
Палатка 2 х местная,3000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_2_h_mestnaya_3267680387,-,-,no,-
Ножик туристический складной,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nozhik_turisticheskiy_skladnoy_4530080727,-,-,no,-
Колышек для палатки,110,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kolyshek_dlya_palatki_3961477459,-,-,no,-
Компас Москомпас Универсал 11 L,600,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kompas_moskompas_universal_11_l_4156267824,-,-,no,-
"Водонепроницаемые носки Черные, разные размеры",900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/vodonepronitsaemye_noski_chernye_raznye_razmery_3709908488,-,-,no,-
Сумка поясная туристическая 5 л,800,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sumka_poyasnaya_turisticheskaya_5_l_4028645756,-,-,no,-
Жумар карабины кроль,2000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/zhumar_karabiny_krol_4162723869,-,-,no,-
Садовый шезлонг,3500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sadovyy_shezlong_4161341569,-,-,no,-
Тактический рюкзак 20 литров,999,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/takticheskiy_ryukzak_20_litrov_4346056801,-,-,no,-
Шампура длина 45 см количество 4 шт. б/у,50,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/shampura_dlina_45_sm_kolichestvo_4_sht._bu_4460166566,-,-,no,-
Палатка outventure ottawa 4,8200,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_outventure_ottawa_4_3931814900,-,-,no,-
Складной стул,750,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/skladnoy_stul_4086234817,-,-,no,-
Налобный фонарь thorsman,7526,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nalobnyy_fonar_thorsman_3345353133,-,-,no,-
Снаряжение для спортивного туризма,100,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/snaryazhenie_dlya_sportivnogo_turizma_3147913151,-,-,no,-
Рация Mr 200 Связной,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ratsiya_mr_200_svyaznoy_4228978998,-,-,no,-
Складной походный стакан,200,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/skladnoy_pohodnyy_stakan_3180860098,-,-,no,-
Непромокаемая поясная сумка,400,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nepromokaemaya_poyasnaya_sumka_3561963250,-,-,no,-
Коврик Sea To Summit Ultralight Asc Insulated,13321,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kovrik_sea_to_summit_ultralight_asc_insulated_4165184217,-,-,no,-
Антимоскитная лампа,220,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/antimoskitnaya_lampa_4229172180,-,-,no,-
Термо кружка NZ Новая земля,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termo_kruzhka_nz_novaya_zemlya_3324198621,-,-,no,-
Гамак Naturehike,1300,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/gamak_naturehike_4100113858,-,-,no,-
Сумка дорожная,1600,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sumka_dorozhnaya_2383659971,-,-,no,-
Аренда/Прокат/Продажа/Палатки/Шатры/Спальные мешки,300,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/arendaprokatprodazhapalatkishatryspalnye_meshki_3893807747,-,-,no,-
Спальный мешок Naturehike u150,2000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/spalnyy_meshok_naturehike_u150_3839295509,-,-,no,-
Палатка 4-местная Outventure Trenton 4,8307,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_4-mestnaya_outventure_trenton_4_3893822571,-,-,no,-
Стулья складные походные 4 шт,1200,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/stulya_skladnye_pohodnye_4_sht_4095772796,-,-,no,-
Шатер продажа и аренда,450,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/shater_prodazha_i_arenda_3157346063,-,-,no,-
Аренда Байдарки 3-х местная Варзуга 3,1900,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/arenda_baydarki_3-h_mestnaya_varzuga_3_4020032852,-,-,no,-
"Чайник,сковорода и кастрюля 10 л для похода",400,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/chaynikskovoroda_i_kastryulya_10_l_dlya_pohoda_4153009880,-,-,no,-
Нож Katz Black Kat 277,14000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/nozh_katz_black_kat_277_3922343576,-,-,no,-
Спальный мешок,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/spalnyy_meshok_2778973163,-,-,no,-
Термосумка для доставки яндекс,1600,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termosumka_dlya_dostavki_yandeks_3932644561,-,-,no,-
Треккинговые палки quechua,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/trekkingovye_palki_quechua_4151521465,-,-,no,-
Карабин vento венто прямой,400,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/karabin_vento_vento_pryamoy_4157108069,-,-,no,-
Пляжный коврик(Циновка),150,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/plyazhnyy_kovriktsinovka_4229507788,-,-,no,-
"Термос Biostal Биосталь, 750 мл (состояние нового)",700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos_biostal_biostal_750_ml_sostoyanie_novogo_4641687330,-,-,no,-
"Примус шмель 2 времён СССР оплачено, отправлен",800,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/primus_shmel_2_vremen_sssr_oplacheno_otpravlen_4228907034,-,-,no,-
Туристический стульчик,165,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/turisticheskiy_stulchik_4153311855,-,-,no,-
Ледоруб альпинистский,700,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ledorub_alpinistskiy_4244095833,-,-,no,-
"Страховочно-спусковое устройство Grigri, petzl",8500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/strahovochno-spuskovoe_ustroystvo_grigri_petzl_4243553139,-,-,no,-
Палатка туристическая,1000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_turisticheskaya_4162626645,-,-,no,-
Вкладыш в спальный мешок хлопок,2100,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/vkladysh_v_spalnyy_meshok_hlopok_4238099076,-,-,no,-
Сумка холодильник,500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sumka_holodilnik_4085584256,-,-,no,-
Скальные туфли climb x 40-41 размер,2500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/skalnye_tufli_climb_x_40-41_razmer_4077131743,-,-,no,-
Палатка туристическая 2 местная,2000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_turisticheskaya_2_mestnaya_4077395436,-,-,no,-
Рюкзак Outventure Creek 65 новый,3000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ryukzak_outventure_creek_65_novyy_3590908587,-,-,no,-
Сидушка,1,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/sidushka_4338694113,-,-,no,-
Термос,215,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/termos_4077566297,-,-,no,-
Матрас надувной Pavillo + насос Air Hammer,1500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/matras_naduvnoy_pavillo_nasos_air_hammer_4104647159,-,-,no,-
Палатка,2500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_4156251620,-,-,no,-
Палатка quechua 3-местная arpenaz fresh&black XL,15750,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/palatka_quechua_3-mestnaya_arpenaz_freshblack_xl_4272172424,-,-,no,-
Рюкзак тревожный пластиковый (экстренный),16500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ryukzak_trevozhnyy_plastikovyy_ekstrennyy_4156998929,-,-,no,-
Самонадувающийся коврик,2500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/samonaduvayuschiysya_kovrik_4174893453,-,-,no,-
Рюкзак туристический 80 литров,4000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/ryukzak_turisticheskiy_80_litrov_3978773499,-,-,no,-
Кружка термос stanley,1950,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kruzhka_termos_stanley_4314844145,-,-,no,-
Надувной матрас односпальный 90/190,2000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/naduvnoy_matras_odnospalnyy_90190_4159784348,-,-,no,-
Какое - то альпинистское железо,1,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/kakoe_-_to_alpinistskoe_zhelezo_4028616782,-,-,no,-
"Треккинговые складные палки (алюминий, Германия)",1500,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/trekkingovye_skladnye_palki_alyuminiy_germaniya_4074617507,-,-,no,-
Garmin Oregon 700,29000,https://www.avito.ru/sankt-peterburg/sport_i_otdyh/garmin_oregon_700_4021458907,-,-,no,-
